term_str,n,p,i,h,df,idf,dfidf,n_chars,ngram_length,porter_stem,max_pos,max_pos_group,n_pos,cat_pos,n_pos_group,cat_pos_group,stop,tfidf_mean,dp,di,dh,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
instruction,266,6.361098011606851e-05,13.940364658742594,0.0008867602591180194,94,1.0303736490435187,96.85512301009075,11,1,instruct,NN,NOUN,2,NN|NNP,1,NOUN,0,0.5161277116255577,0.4895833333333333,1.030373649043519,0.5044537656775561,0,0,0,0,0,0,1,0,0,1,1
instructions,263,6.28935630470903e-05,13.95672810495148,0.000877788358999863,96,1.0,96.0,12,1,instruct,NN,NOUN,2,NN|NNP,1,NOUN,0,0.5008782301434799,0.5,1.0,0.5,0,1,0,0,0,0,0,0,0,1,0
instructor,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,1,7.584962500721156,7.584962500721156,10,1,instructor,NN,NOUN,1,NN,1,NOUN,0,3.7950534584849716,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,0,0,1,0,0,1,1
insufficiency,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,7,4.777607578663552,33.44325305064487,13,1,insuffici,NN,NOUN,1,NN,1,NOUN,0,2.3904968261354878,0.036458333333333336,4.777607578663552,0.17418360963877536,1,0,0,0,0,1,0,0,0,0,-1
insult,13,3.1088072989056042e-06,18.29520737610269,5.6876274225819694e-05,9,4.415037499278844,39.7353374935096,6,1,insult,NN,NOUN,2,NN|NNP,1,NOUN,0,2.2091484675947206,0.046875,4.415037499278844,0.2069548827786958,1,0,1,0,0,1,0,1,1,0,-1
insulting,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,3,6.0,18.0,9,1,insult,VB,VERB,1,VB,1,VERB,0,3.0020498409692937,0.015625,6.0,0.09375,1,0,1,1,0,1,0,1,0,0,-1
insure,19,4.543641436862037e-06,17.747719580800197,8.063927409713152e-05,10,4.2630344058337934,42.63034405833793,6,1,insur,NN,NOUN,1,NN,1,NOUN,0,2.1331573300621174,0.052083333333333336,4.2630344058337934,0.22203304197051008,0,0,0,0,0,0,1,0,0,1,1
insurmountable,11,2.6305292529201267e-06,18.536215475606486,4.876005704701362e-05,7,4.777607578663552,33.44325305064487,14,1,insurmount,NN,NOUN,1,NN,1,NOUN,0,2.390551219943435,0.036458333333333336,4.777607578663552,0.17418360963877536,0,0,0,1,0,1,0,1,0,0,-1
insurrection,55,1.3152646264600634e-05,16.214287380719124,0.00021326078635117658,46,2.0614005446641435,94.8244250545506,12,1,insurrect,NN,NOUN,1,NN,1,NOUN,0,1.0316721746851922,0.23958333333333334,2.0614005446641435,0.49387721382578437,1,0,0,0,0,1,0,0,0,0,-1
intact,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,4,5.584962500721156,22.339850002884624,6,1,intact,NN,NOUN,1,NN,1,NOUN,0,2.7944291229341167,0.020833333333333332,5.584962500721156,0.11635338543169074,0,0,0,0,0,0,1,0,0,1,1
integrity,922,0.00022048617919930515,12.147024153814444,0.0026782509443162195,158,0.2811817525440533,44.426716901960425,9,1,integr,NN,NOUN,2,NN|NNP,1,NOUN,0,0.14137182559497502,0.8229166666666666,0.2811817525440533,0.23138915053104386,0,0,0,0,0,0,1,0,0,1,1
intelligence,127,3.0370655920077827e-05,15.006962407471617,0.00045577129168286324,28,2.777607578663552,77.77301220257945,12,1,intellig,NN,NOUN,2,NN|NNP,1,NOUN,0,1.3903780609154968,0.14583333333333334,2.777607578663552,0.4050677718884347,0,0,0,1,1,0,1,0,0,1,1
intended,141,3.371860224197617e-05,14.856095741844989,0.0005009267831879871,63,1.6076825772212395,101.28400236493809,8,1,intend,VB,VERB,1,VB,1,VERB,0,0.8047932460900545,0.328125,1.6076825772212395,0.5275208456507192,0,1,0,0,0,0,1,0,0,0,1
intense,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,7,1,intens,NN,NOUN,1,NN,1,NOUN,0,3.7950269986195235,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,1,1,1,1,1,0,1,1,0
inter,43,1.0282977988687768e-05,16.569382339541683,0.00017038259388365895,17,3.497499659470817,59.45749421100389,5,1,inter,NN,NOUN,2,NN|NNP,1,NOUN,0,1.7502006833876622,0.08854166666666667,3.4974996594708165,0.3096744490156452,0,0,0,0,0,1,0,1,0,0,-1
intercede,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,interced,NN,NOUN,1,NN,1,NOUN,0,3.7950234326892507,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,1,0,0,0,1,0,0,0
interested,143,3.419688028796165e-05,14.835775757465393,0.0005073372475570876,67,1.5188733102633836,101.7645117876467,10,1,interest,VB,VERB,2,NNP|VB,2,NOUN|VERB,0,0.7603895396824999,0.3489583333333333,1.5188733102633838,0.5300234988939933,0,0,1,0,0,0,1,1,0,0,1
interior,89,2.1283373046353752e-05,15.519913663277384,0.0003303161121427352,34,2.497499659470817,84.91498842200778,8,1,interior,NNP,NOUN,2,NN|NNP,1,NOUN,0,1.250536772498875,0.17708333333333334,2.4974996594708165,0.44226556469795714,0,0,1,0,0,0,1,0,0,1,1
interment,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,inter,NN,NOUN,1,NN,1,NOUN,0,3.7950153270899225,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,0,1,0,1,0,0,-1
interrupt,12,2.8696682759128652e-06,18.410684593522628,5.283255751586963e-05,11,4.125530882083859,45.380839702922444,9,1,interrupt,NN,NOUN,1,NN,1,NOUN,0,2.064268182821345,0.057291666666666664,4.125530882083859,0.23635854011938773,1,0,0,0,0,1,0,0,1,0,-1
interrupted,42,1.0043838965695029e-05,16.603329671465023,0.00016676116951454083,30,2.678071905112638,80.34215715337913,11,1,interrupt,VB,VERB,1,VB,1,VERB,0,1.340184878913706,0.15625,2.678071905112638,0.4184487351738497,0,0,0,0,0,1,0,1,0,0,-1
intervention,173,4.137105097774381e-05,14.561018866607057,0.0006024046538182899,69,1.4764380439429872,101.87422503206612,12,1,intervent,NN,NOUN,2,NN|NNP,1,NOUN,0,0.7391611454147667,0.359375,1.4764380439429872,0.530594922042011,0,0,0,0,0,1,1,1,0,0,0
intimate,10,2.3913902299273877e-06,18.67371899935642,4.465614917147038e-05,4,5.584962500721156,22.339850002884624,8,1,intim,NN,NOUN,2,NN|NNP,1,NOUN,0,2.7944838787063144,0.020833333333333332,5.584962500721156,0.11635338543169074,0,1,0,0,1,0,1,0,0,1,1
intimidate,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,10,1,intimid,NN,NOUN,1,NN,1,NOUN,0,3.7950138134882234,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,1,0,1,0,0,0,0,-1
intimidation,15,3.5870853448910818e-06,18.088756498635263,6.488591334355788e-05,12,4.0,48.0,12,1,intimid,NN,NOUN,2,NN|NNP,1,NOUN,0,2.00146897468816,0.0625,4.0,0.25,1,0,0,1,0,1,0,0,0,0,-1
intolerable,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,11,1,intoler,NN,NOUN,1,NN,1,NOUN,0,3.795017349133367,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,0,0,1,0,0,0,0,-1
intolerance,18,4.304502413869298e-06,17.82572209280147,7.673086377742721e-05,14,3.777607578663552,52.886506101289726,11,1,intoler,NN,NOUN,2,NN|NNP,1,NOUN,0,1.8902938879231235,0.07291666666666667,3.777607578663552,0.275450552610884,1,0,1,1,0,1,0,0,0,0,-1
intrusion,10,2.3913902299273877e-06,18.67371899935642,4.465614917147038e-05,9,4.415037499278844,39.7353374935096,9,1,intrus,NN,NOUN,1,NN,1,NOUN,0,2.2091411779471084,0.046875,4.415037499278844,0.2069548827786958,0,0,0,1,0,1,0,0,0,0,-1
intrusive,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,intrus,NN,NOUN,1,NN,1,NOUN,0,3.795014696266622,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,1,1,0,1,0,0,1,0,-1
invade,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,3,6.0,18.0,6,1,invad,NN,NOUN,1,NN,1,NOUN,0,3.0020923663503365,0.015625,6.0,0.09375,1,0,0,1,0,1,0,1,1,0,-1
invasion,49,1.17178121266442e-05,16.380937250128575,0.0001919487451553543,33,2.5405683813627027,83.83875658496919,8,1,invas,NN,NOUN,2,NN|NNP,1,NOUN,0,1.2715466656789582,0.171875,2.5405683813627027,0.4366601905467145,1,0,0,0,0,1,0,0,0,0,-1
invitation,24,5.7393365518257305e-06,17.410684593522628,9.992577847991352e-05,16,3.584962500721156,57.3594000115385,10,1,invit,NN,NOUN,1,NN,1,NOUN,0,1.7939696727728178,0.08333333333333333,3.584962500721156,0.29874687506009634,0,1,0,0,0,0,1,0,0,0,1
invite,43,1.0282977988687768e-05,16.569382339541683,0.00017038259388365895,27,2.8300749985576874,76.41202496105755,6,1,invit,NN,NOUN,2,NN|NNP,1,NOUN,0,1.4163804717326143,0.140625,2.8300749985576874,0.3979792966721748,0,1,0,0,1,0,1,0,1,1,1
inviting,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,1,7.584962500721156,7.584962500721156,8,1,invit,NNP,NOUN,1,NNP,1,NOUN,0,3.7950929656935393,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,1,0,1,0,1,1,1
invocation,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,5,5.2630344058337934,26.315172029168966,10,1,invoc,NN,NOUN,1,NN,1,NOUN,0,2.6333882606493466,0.026041666666666668,5.2630344058337934,0.1370581876519217,0,1,0,0,0,0,0,0,0,1,0
ire,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,2,6.584962500721156,13.169925001442312,3,1,ir,NN,NOUN,2,NN|NNP,1,NOUN,0,3.2947253814009407,0.010416666666666666,6.584962500721156,0.06859335938251204,1,0,0,0,0,1,0,0,0,0,-1
iron,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,3,6.0,18.0,4,1,iron,NN,NOUN,1,NN,1,NOUN,0,3.0020131358324633,0.015625,6.0,0.09375,0,0,0,0,0,0,1,0,0,1,1
irrational,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,10,1,irrat,NN,NOUN,1,NN,1,NOUN,0,3.795025216115018,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,1,0,1,0,0,0,0,-1
irreparable,10,2.3913902299273877e-06,18.67371899935642,4.465614917147038e-05,7,4.777607578663552,33.44325305064487,11,1,irrepar,NN,NOUN,1,NN,1,NOUN,0,2.3904716238817794,0.036458333333333336,4.777607578663552,0.17418360963877536,0,0,0,1,0,1,0,1,0,0,-1
isolated,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,2,6.584962500721156,13.169925001442312,8,1,isol,VB,VERB,1,VB,1,VERB,0,3.2947027406879115,0.010416666666666666,6.584962500721156,0.06859335938251204,0,0,0,1,0,1,0,1,0,0,-1
isolation,13,3.1088072989056042e-06,18.29520737610269,5.6876274225819694e-05,11,4.125530882083859,45.380839702922444,9,1,isol,NN,NOUN,1,NN,1,NOUN,0,2.064220954337557,0.057291666666666664,4.125530882083859,0.23635854011938773,0,0,0,0,0,1,0,1,0,0,-1
jail,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,4,5.584962500721156,22.339850002884624,4,1,jail,NN,NOUN,1,NN,1,NOUN,0,2.794407154972325,0.020833333333333332,5.584962500721156,0.11635338543169074,0,0,0,1,0,1,0,1,0,0,-1
jealous,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,7,1,jealou,NN,NOUN,2,NN|NNP,1,NOUN,0,3.294744229662534,0.010416666666666666,6.584962500721156,0.06859335938251204,1,0,1,0,0,1,0,0,0,0,-1
jeopardize,22,5.261058505840253e-06,17.536215475606486,9.225905558818699e-05,11,4.125530882083859,45.380839702922444,10,1,jeopard,NN,NOUN,1,NN,1,NOUN,0,2.0642801320856576,0.057291666666666664,4.125530882083859,0.23635854011938773,1,0,0,1,0,1,0,0,0,0,-1
jeopardy,19,4.543641436862037e-06,17.747719580800197,8.063927409713152e-05,17,3.497499659470817,59.45749421100389,8,1,jeopardi,NN,NOUN,2,NN|NNP,1,NOUN,0,1.7502167873754706,0.08854166666666667,3.4974996594708165,0.3096744490156452,0,1,0,1,0,1,0,0,0,0,-1
john,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,4,5.584962500721156,22.339850002884624,4,1,john,NNP,NOUN,1,NNP,1,NOUN,0,2.794527928403019,0.020833333333333332,5.584962500721156,0.11635338543169074,0,0,1,0,0,1,0,0,0,0,-1
journey,11,2.6305292529201267e-06,18.536215475606486,4.876005704701362e-05,10,4.2630344058337934,42.63034405833793,7,1,journei,NN,NOUN,1,NN,1,NOUN,0,2.1330303985452663,0.052083333333333336,4.2630344058337934,0.22203304197051008,0,1,0,1,1,0,1,0,0,0,1
joy,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,3,1,joi,NN,NOUN,1,NN,1,NOUN,0,3.7950193229031783,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,1,0,1,0,0,0,1
joyful,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,6,1,joy,NN,NOUN,1,NN,1,NOUN,0,3.79505402210243,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,1,0,1,0,0,1,1
judicial,4093,0.0009787960211092798,9.996704142800699,0.009784734239179978,191,0.007533672685407421,1.4389314829128175,8,1,judici,NNP,NOUN,2,NN|NNP,1,NOUN,0,0.003840103104059427,0.9947916666666666,0.007533672685407421,0.00749443480683759,0,1,0,0,0,0,1,0,0,1,1
judiciary,836,0.00019992022322192963,12.288287962162899,0.0024566772724109575,125,0.6191782160590692,77.39727700738365,9,1,judiciari,NNP,NOUN,2,NN|NNP,1,NOUN,0,0.31114126773016254,0.6510416666666666,0.6191782160590692,0.4031108177467898,0,1,0,0,0,0,0,0,0,1,0
judicious,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,judici,NN,NOUN,1,NN,1,NOUN,0,3.7950172445153805,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,0,0,1,0,0,1,1
justice,5076,0.001213869680711142,9.686170740402677,0.011757748983966202,187,0.03806804083351967,7.118723635868178,7,1,justic,NNP,NOUN,2,NN|NNP,1,NOUN,0,0.019447170901068084,0.9739583333333334,0.038068040833519355,0.03707668560347979,0,0,0,0,0,0,1,0,0,1,1
justifiable,303,7.245912396679986e-05,13.752473110770831,0.0009964921539834253,55,1.8036027871964966,99.19815329580732,11,1,justifi,NN,NOUN,2,NN|NNP,1,NOUN,0,0.9033595590684134,0.2864583333333333,1.8036027871964966,0.5166570484156631,0,0,0,0,0,0,1,0,0,1,1
khan,12,2.8696682759128652e-06,18.410684593522628,5.283255751586963e-05,3,6.0,18.0,4,1,khan,NNP,NOUN,2,NN|NNP,1,NOUN,0,3.0022024425509692,0.015625,6.0,0.09375,0,0,0,1,0,0,0,0,0,1,0
kidnap,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,1,7.584962500721156,7.584962500721156,6,1,kidnap,NN,NOUN,1,NN,1,NOUN,0,3.795029593862496,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,1,0,1,0,1,1,0,-1
killing,5,1.1956951149636938e-06,19.67371899935642,2.3523769700698883e-05,3,6.0,18.0,7,1,kill,VB,VERB,1,VB,1,VERB,0,3.002050134491984,0.015625,6.0,0.09375,1,0,0,1,0,1,0,1,0,0,-1
kind,221,5.2849724081395274e-05,14.20774453485235,0.0007508753784858984,78,1.2995602818589078,101.36570198499481,4,1,kind,NN,NOUN,2,NN|NNP,1,NOUN,0,0.6507948699247386,0.40625,1.2995602818589078,0.5279463645051813,0,0,0,0,1,0,1,0,0,1,1
labor,499,0.00011933037247337666,13.032751088906522,0.0015552030417920206,70,1.4556794837761897,101.89756386433328,5,1,labor,NN,NOUN,2,NN|NNP,1,NOUN,0,0.7299063380497972,0.3645833333333333,1.4556794837761897,0.5307164784600692,0,1,0,0,1,0,1,0,1,1,1
lagging,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,7,1,lag,VB,VERB,1,VB,1,VERB,0,3.7950167309590808,0.005208333333333333,7.584962500721156,0.03950501302458935,1,1,1,0,0,1,0,1,0,0,-1
landslide,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,landslid,NN,NOUN,1,NN,1,NOUN,0,3.7950424515153967,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,1,0,1,0,1,0,0,-1
larceny,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,1,7.584962500721156,7.584962500721156,7,1,larceni,NN,NOUN,1,NN,1,NOUN,0,3.795141731582916,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,0,0,1,0,0,0,0,-1
larger,19,4.543641436862037e-06,17.747719580800197,8.063927409713152e-05,14,3.777607578663552,52.886506101289726,6,1,larger,NN,NOUN,2,NN|NNP,1,NOUN,0,1.8902068108472883,0.07291666666666667,3.777607578663552,0.275450552610884,0,0,1,0,0,0,0,0,1,1,0
late,5,1.1956951149636938e-06,19.67371899935642,2.3523769700698883e-05,4,5.584962500721156,22.339850002884624,4,1,late,NN,NOUN,1,NN,1,NOUN,0,2.794419262816035,0.020833333333333332,5.584962500721156,0.11635338543169074,0,0,0,0,0,1,0,1,0,0,-1
launch,5,1.1956951149636938e-06,19.67371899935642,2.3523769700698883e-05,5,5.2630344058337934,26.315172029168966,6,1,launch,NN,NOUN,1,NN,1,NOUN,0,2.6333224939482753,0.026041666666666668,5.2630344058337934,0.1370581876519217,0,1,0,0,0,0,1,0,0,0,1
lawful,566,0.00013535268701389015,12.8509888514119,0.0017394158718241467,107,0.8434955143200092,90.25402003224099,6,1,law,NN,NOUN,2,NN|NNP,1,NOUN,0,0.42322376324902705,0.5572916666666666,0.8434955143200094,0.4700730210012552,0,0,0,0,0,0,1,0,0,1,1
lawsuit,21,5.021919482847514e-06,17.603329671465023,8.840250424011793e-05,12,4.0,48.0,7,1,lawsuit,NN,NOUN,1,NN,1,NOUN,0,2.0015141401310945,0.0625,4.0,0.25,1,0,1,1,0,1,0,1,1,0,-1
lawyer,158,3.7783965632852725e-05,14.69186634606668,0.000555116973102249,49,1.970252656605948,96.54238017369146,6,1,lawyer,NN,NOUN,2,NN|NNP,1,NOUN,0,0.9863926004251141,0.2552083333333333,1.9702526566059482,0.5028248967379764,1,0,1,1,0,1,0,0,0,0,-1
leader,753,0.0001800716843135323,12.439141039571854,0.002239937078409287,56,1.777607578663552,99.5460244051589,6,1,leader,NNP,NOUN,2,NN|NNP,1,NOUN,0,0.8917826917423827,0.2916666666666667,1.777607578663552,0.5184688771102026,0,0,0,0,0,0,1,0,0,1,1
leave,708,0.00016931042827885906,12.528041544160786,0.0021211280793372016,137,0.4869304177606295,66.70946723320624,5,1,leav,NN,NOUN,2,NN|NNP,1,NOUN,0,0.24428124464318826,0.7135416666666666,0.4869304177606295,0.34744514183961583,0,0,0,0,0,1,0,1,1,0,-1
legal,3546,0.0008479869755322518,10.203670273345093,0.00865257949442225,181,0.08511661363795076,15.406107068469087,5,1,legal,NN,NOUN,2,NN|NNP,1,NOUN,0,0.04324970812117183,0.9427083333333334,0.08511661363795076,0.08024014098160984,0,0,0,0,0,0,1,0,0,1,1
legalized,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,legal,VB,VERB,1,VB,1,VERB,0,3.7950138134882234,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,1,1,0,1,0,0,1,1
leisure,60,1.4348341379564327e-05,16.088756498635263,0.00023084697061510282,40,2.263034405833794,90.52137623335176,7,1,leisur,NN,NOUN,2,NN|NNP,1,NOUN,0,1.1325563707165343,0.20833333333333334,2.263034405833794,0.47146550121537373,0,1,0,0,1,0,1,0,1,1,1
lesser,34,8.130726781753119e-06,16.908184252993443,0.00013747582653663015,26,2.884522782580064,74.99759234708166,6,1,lesser,NN,NOUN,1,NN,1,NOUN,0,1.4434275950853632,0.13541666666666666,2.884522782580064,0.3906124601410503,0,0,1,0,0,1,0,0,0,0,-1
lesson,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,6,1,lesson,NN,NOUN,1,NN,1,NOUN,0,3.795025467926145,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,0,0,1,0,0,1,1
lethal,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,6,1,lethal,NN,NOUN,1,NN,1,NOUN,0,3.7950183628708754,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,1,0,1,0,1,0,0,-1
level,743,0.00017768029408360493,12.458428693705185,0.0022136172741171593,117,0.7145977811377516,83.60794039311693,5,1,level,NN,NOUN,2,NN|NNP,1,NOUN,0,0.3586750666582443,0.609375,0.7145977811377516,0.4354580228808174,0,0,0,0,0,0,1,0,0,1,1
liar,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,4,1,liar,NN,NOUN,1,NN,1,NOUN,0,3.7950162628195123,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,0,0,1,0,0,0,0,-1
libel,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,5,5.2630344058337934,26.315172029168966,5,1,libel,NN,NOUN,1,NN,1,NOUN,0,2.6333738829754094,0.026041666666666668,5.2630344058337934,0.1370581876519217,1,0,0,1,0,1,0,0,0,1,-1
liberal,20,4.782780459854775e-06,17.67371899935642,8.452951788308599e-05,12,4.0,48.0,7,1,liber,NN,NOUN,2,NN|NNP,1,NOUN,0,2.001581301952341,0.0625,4.0,0.25,0,0,0,0,0,1,1,0,0,0,0
liberate,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,3,6.0,18.0,8,1,liber,NN,NOUN,1,NN,1,NOUN,0,3.002059516300768,0.015625,6.0,0.09375,1,1,0,0,1,0,1,0,1,1,1
liberation,106,2.534873643723031e-05,15.267726639680584,0.0003870175785849431,33,2.5405683813627027,83.83875658496919,10,1,liber,NN,NOUN,2,NN|NNP,1,NOUN,0,1.2719359912167199,0.171875,2.5405683813627027,0.4366601905467145,0,1,0,0,1,0,1,0,1,0,1
liberty,644,0.00015400553080732377,12.664730216129165,0.0019504384994665242,152,0.3370349872775706,51.22931806619073,7,1,liberti,NN,NOUN,2,NN|NNP,1,NOUN,0,0.1692476205909925,0.7916666666666666,0.33703498727757086,0.2668193649280769,0,1,0,0,1,0,1,0,1,1,1
lie,224,5.3567141150373484e-05,14.188292172186179,0.0007600262494702363,59,1.702319451359315,100.43684763019958,3,1,lie,NN,NOUN,1,NN,1,NOUN,0,0.8523712717143671,0.3072916666666667,1.7023194513593147,0.5231085814072894,1,0,1,0,0,1,0,1,0,0,-1
limited,367,8.776402143833514e-05,13.47601084140057,0.0011827089043879163,132,0.5405683813627028,71.35502633987677,7,1,limit,VB,VERB,2,NNP|VB,2,NOUN|VERB,0,0.271020176787961,0.6875,0.5405683813627028,0.37164076218685815,1,0,0,0,0,1,0,1,0,0,-1
lion,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,6,5.0,30.0,4,1,lion,NN,NOUN,2,NN|NNP,1,NOUN,0,2.501746968006868,0.03125,5.0,0.15625,0,0,0,1,0,0,1,0,0,0,1
liquor,11,2.6305292529201267e-06,18.536215475606486,4.876005704701362e-05,8,4.584962500721156,36.67970000576925,6,1,liquor,NN,NOUN,2,NN|NNP,1,NOUN,0,2.2940577310671704,0.041666666666666664,4.584962500721156,0.19104010419671483,1,0,0,0,1,1,0,1,0,0,-1
litigate,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,4,5.584962500721156,22.339850002884624,8,1,litig,NN,NOUN,1,NN,1,NOUN,0,2.7944156227444377,0.020833333333333332,5.584962500721156,0.11635338543169074,1,1,1,1,0,1,0,1,0,0,-1
lord,15,3.5870853448910818e-06,18.088756498635263,6.488591334355788e-05,12,4.0,48.0,4,1,lord,NNP,NOUN,1,NNP,1,NOUN,0,2.0015221010355275,0.0625,4.0,0.25,0,0,1,0,0,1,1,0,0,1,0
lose,87,2.0805095000368274e-05,15.552703598395054,0.0003235754758771786,52,1.8845227825800641,97.99518469416333,4,1,lose,NN,NOUN,1,NN,1,NOUN,0,0.9433068485270478,0.2708333333333333,1.8845227825800641,0.5103915869487673,1,0,1,1,0,1,0,1,1,0,-1
